shortName,BugID,Severity,Priority,Status,Assignee,Reporter,Product,Category,Component,Keywords,Build,Regression,Summary,link
2386333,2386333,serious,P1,closed,qan,lkong,VDI,Printer  Redirection,VMW - Win Agent,,14174469,---,[Brown]Sometimes LBP printer cannot be created during session grab from different clients,https://buildweb.eng.vmware.com/ob/2386333/
2386346,2386346,serious,P1,new,nge,llv,VDI,Virtual Devices,Scanner Redirection,,14175047,---,[DCPN-00056803] No response when clicking encrypted PDF file on remote desktop after setting mitigation for acrobat using WDEG (Windows defender's exploit guard),https://buildweb.eng.vmware.com/ob/2386346/
2386591,2386591,serious,P2,closed,nirmitd,wsong,VDI,Multimedia,HTML5 Video Redirection,,,---,Many HTML5Videoplayer.exe processes are still running after quitting view client for quite time,https://buildweb.eng.vmware.com/ob/2386591/
2386854,2386854,serious,P1,closed,bliu,pewang,VDI,Remote Client,win10 client,,,---,Unavailable webcams are displayed in the list,https://buildweb.eng.vmware.com/ob/2386854/
2386860,2386860,serious,P1,closed,bliu,pewang,VDI,Remote Client,win10 client,,14177169,---,Preferred device section is empty in no webcam/microphone in the client host,https://buildweb.eng.vmware.com/ob/2386860/
2386879,2386879,critical,P0,closed,qinz,shou,VDI,Remote Client,osx client,,14167417,No,[OS Update]Fail to install Mac client on macOS 10.15 beta,https://buildweb.eng.vmware.com/ob/2386879/
2386887,2386887,serious,P1,new,blast-networking-sensei,scheng,VDI,Blast Networking,Other,,14175027,---,wsnm still binds to udp 22443 port even though udp has been disabled in agent.,https://buildweb.eng.vmware.com/ob/2386887/
2386909,2386909,critical,P1,closed,linz,ltim,VDI,USB Redirection,Linux Client,,14182398,Unknown,[USB Redirection] Linux client has Core dumped when connecting desktop with USB mass storage redirected.,https://buildweb.eng.vmware.com/ob/2386909/
2386913,2386913,serious,P1,closed,dcheah,kchoudhury,VDI,Remote Core,Display (console),,14165024,---,vmwviddver.dll driver downgrade detected by CI job between last 2 recommended builds,https://buildweb.eng.vmware.com/ob/2386913/
2386973,2386973,serious,P1,new,vertikasingh,zhoujing,VDI,Blast Protocol,Display,,14182016,---,[Physical Agent]Windows desktop is not rendered when login takes long time,https://buildweb.eng.vmware.com/ob/2386973/
2386979,2386979,serious,P1,closed,myuan,xiaodongz,VDI,RMKS,win,"CART-Sys-Stress, HorizonRDSH",14175048,Unknown,[RDSH][Session0][CDR]4 of 60 users CDR failed to redirect to agent side with Desktop mode during session 0 tests with 60 clients,https://buildweb.eng.vmware.com/ob/2386979/
2386982,2386982,serious,P1,closed,vlozano,hyan,VDI,Server Core,User Session Management,CART-Sys-Stress,14159789,Yes,"[RDSH][PCoIP] ""The connection to the remote computer failed"" when session stealing test with PCoIP",https://buildweb.eng.vmware.com/ob/2386982/
2386992,2386992,critical,P1,closed,kelsallt,yanchaozhang,VDI,Blast Protocol,H264,"CART-Sys-Stress, TestBlocker",14182547,Yes,Blank screen shown when connect to Linux VDI,https://buildweb.eng.vmware.com/ob/2386992/
2387005,2387005,serious,P1,resolved,ksong,songyu,VDI,Linux Agent,Core-Agent,,14182548,---,[LinuxVDI]centos6.7 mks crash when client connect to agent,https://buildweb.eng.vmware.com/ob/2387005/
2387023,2387023,serious,P1,new,yhui,lkong,VDI,Printer  Redirection,VMW - Win Client,,14174469,No,[Brown]The paper source option cannot be saved successfully for PPT/Excel for specical printer,https://buildweb.eng.vmware.com/ob/2387023/
2387042,2387042,serious,P1,closed,bliu,alanh,VDI,Remote Client,wincdk client,,,---,Using obj build of hcwin results in failure to install,https://buildweb.eng.vmware.com/ob/2387042/
2387072,2387072,serious,P1,closed,nirmitd,xinshul,VDI,Multimedia,Browser Redirection,,,---,"[Popup window] After using facebook account to login, the facebook authentication page turns to be one covered by color block",https://buildweb.eng.vmware.com/ob/2387072/
2387080,2387080,critical,P1,closed,blast-networking-sensei,scheng,VDI,Blast Networking,Other,,14182484,Yes,UDP connection could not be set up anymore after steal session from web client,https://buildweb.eng.vmware.com/ob/2387080/
2387088,2387088,critical,P1,closed,chenyu,chenyu,VDI,Linux Agent,Client Drive Redirection,linuxvdi-multiple-session,,---,[LinuxVDI][Multiple Session] CDR does not work at Redhat 6,https://buildweb.eng.vmware.com/ob/2387088/
2387119,2387119,critical,P1,closed,renz,jizhid,VDI,Linux Agent,Collaboration,CART-Sys-Stress,14184418,Yes,[Collab] More than half of invitee did not receive invitation after sharing in primary session,https://buildweb.eng.vmware.com/ob/2387119/
2387182,2387182,serious,P1,closed,adityashriva,llv,VDI,Smartcard Redirection,VDI - Windows Agent Smart Card,,14182484,---,The vmwsci.dll file in agent beta build is not consistent with the one in release build,https://buildweb.eng.vmware.com/ob/2387182/
2387205,2387205,critical,P1,closed,renz,jizhid,VDI,Linux Agent,Core-Agent,CART-Sys-Stress,14184418,Yes,Failed to logon desktop if  launching with non-fullscreen mode,https://buildweb.eng.vmware.com/ob/2387205/
2387459,2387459,serious,P1,closed,vertikasingh,kli,VDI,Skype For Business Redirection,SFB Agent,,,---,cannot launch SFB with latest vespa-dev obj MP,https://buildweb.eng.vmware.com/ob/2387459/
2387604,2387604,serious,P1,closed,clayton,kli,VDI,Skype For Business Redirection,SFB Windows Client,,,---,"[VMW-1379] SFB goes to not responding after resizing and ending call, overlay seems frozen",https://buildweb.eng.vmware.com/ob/2387604/
2387626,2387626,serious,P1,closed,vlozano,chandram,VDI,Server Core,DCT,view-ngvc,14180532,---,"Running agent support.bat shows ""Incomplete support bundle. Please run again as local administrator"" even though the local administrator is used to run it",https://buildweb.eng.vmware.com/ob/2387626/
2387627,2387627,critical,P1,closed,kelsallt,swan,VDI,Blast Protocol,H264,,14187076,---,"[New Client] RMKS crash with ""PANIC: ASSERT bora\apps\rde\viewClient\viewFFmpeg.c:797"" when the client connects to the vGPU agent with H264 4:4:4",https://buildweb.eng.vmware.com/ob/2387627/
2387673,2387673,serious,P1,closed,lpamela,yanchaozhang,VDI,Documentation,VDI Linux Desktop User Guide,,,---,Please drop SLED11 as supported distributions in user's guide,https://buildweb.eng.vmware.com/ob/2387673/
2387681,2387681,critical,P1,closed,borgera,dperi,VDI,Blast Protocol,Display,"found-by-automation, found-by-Valgrind",,---,Crash in vncServer-ViewClient Jenkins test while doing VNCServerReplayUnlockedCapture,https://buildweb.eng.vmware.com/ob/2387681/
2387698,2387698,serious,P1,closed,dcheah,zhoujing,VDI,Blast Protocol,Display,PhysicalPCWin10RS4,14182484,---,[Physical Agent]Login page shows black when SSO disabled,https://buildweb.eng.vmware.com/ob/2387698/
2387719,2387719,serious,P1,closed,zhaoli,zhangh,VDI,Clipboard Redirection,Linux Client,view-client-auto-lx,13803457,---,VDPService crash at GTK mail loop as mksvchan plugin unloaded first,https://buildweb.eng.vmware.com/ob/2387719/
2387736,2387736,serious,P1,closed,bliu,pewang,VDI,RTAV,Win Agent,,14185767,---,No virtual webcam and microphone in device manager,https://buildweb.eng.vmware.com/ob/2387736/
2387762,2387762,critical,P1,closed,kelsallt,ljack,VDI,Blast Integration,Win Client,,14191716,---,[New Client] RMKS crash when launching agent desktop with H264,https://buildweb.eng.vmware.com/ob/2387762/
2387770,2387770,serious,P2,closed,bliu,pewang,VDI,Remote Client,win10 client,,,---,Front Camera does't work in specific devices,https://buildweb.eng.vmware.com/ob/2387770/
2387774,2387774,serious,P2,closed,chenyu,ksong,VDI,Linux Agent,Installer,,14184416,---,[LinuxVDI]Installer report collab warning in rhel 6.9,https://buildweb.eng.vmware.com/ob/2387774/
2387776,2387776,critical,P1,closed,alanh,ljack,VDI,Blast Integration,Win Client,,14191716,---,[New Client] Fail to scroll the web page with scrolling wheelpad,https://buildweb.eng.vmware.com/ob/2387776/
2387844,2387844,serious,P2,closed,eiglesias,zhaoying,VDI,L10n Remote Client,L10n-UI Translation,"G11nQE-Beyondsoft, l10n",14167417,No,[L10n][MAC][TW][CN]The string ‰ÛÏHelp us improve this information. Send feedback to dockfeedback@vmware.com‰Ûù should be translated on MAC OLH main page.,https://buildweb.eng.vmware.com/ob/2387844/
2387849,2387849,serious,P1,closed,shahsunny,xinshul,VDI,Multimedia,Browser Redirection,,,---,Cannot share with email,https://buildweb.eng.vmware.com/ob/2387849/
2387859,2387859,serious,P1,resolved,yun,yun,VDI,Linux Agent,Core-Agent,,,---,[RHEL 8] Instant clone fails if using samba offline join domain and VM installed pbis,https://buildweb.eng.vmware.com/ob/2387859/
2387863,2387863,critical,P0,closed,kelsallt,ltim,VDI,Blast Integration,Android Client,,14191708,Yes,"Android client cannot be launched due to cannot locate symbol ""VNCEncodeRegionNvFBCGLNvEnc_SDK80_CreateHEVC""",https://buildweb.eng.vmware.com/ob/2387863/
2387867,2387867,critical,P1,closed,yuez,tzhao,VDI,Remote Client,chrome client,,14144041,---,"[OS Update][html access][chrome client]After Chrome OS update to version 76, remote webcam can't work correctly.",https://buildweb.eng.vmware.com/ob/2387867/
2387878,2387878,critical,P1,closed,zzhou,lihuang,VDI,Seamless Windows,Mac Client,,14191684,---,[OS Update]Remote App crash when launching on Mac client on macOS 10.15 beta,https://buildweb.eng.vmware.com/ob/2387878/
2387929,2387929,serious,P1,closed,shahsunny,xinshul,VDI,Multimedia,Browser Redirection,,,---,Err_unexpected(-9) Page blocks the navigation to another domain after authentication dialog until refreshing,https://buildweb.eng.vmware.com/ob/2387929/
2387945,2387945,minor,P1,closed,baic,lkong,VDI,Printer  Redirection,VMW - Linux Client,,14191715,---,[Brown][Linux]Lots of failed logs will be outputted to console in RHEL8.0 client,https://buildweb.eng.vmware.com/ob/2387945/
2387965,2387965,serious,P1,resolved,chenyu,songyu,VDI,Linux Agent,Core-Agent,linuxvdi-multiple-session,14194891,---,[LinuxVDI]centos6.9 CDR fuse_mount() failed,https://buildweb.eng.vmware.com/ob/2387965/
2387986,2387986,serious,P1,closed,bliu,pewang,VDI,Remote Client,win10 client,,,---,Preferred webcam doesn't display correctly,https://buildweb.eng.vmware.com/ob/2387986/
2388042,2388042,serious,P1,closed,yhui,lkong,VDI,Printer  Redirection,VMW - Win Agent,,14191821,---,[Brown]Font different between print directly and preview->print when some fonts missing in client side,https://buildweb.eng.vmware.com/ob/2388042/
2388045,2388045,serious,P1,closed,tzhao,yuez,VDI,Remote Client,chrome client,,14195083,Yes,[Chrome Client Multimon] dialog not disappear after click ok or cancel for quit multimon mode dialog,https://buildweb.eng.vmware.com/ob/2388045/
2388219,2388219,serious,P1,closed,adityashriva,kchoudhury,VDI,Smartcard Redirection,VDI - Windows Agent Smart Card,,14185767,---,vmwicpdrver.dll driver downgrade detected by CI job between 7.9 GA > 7.10 latest,https://buildweb.eng.vmware.com/ob/2388219/
2388368,2388368,serious,P1,closed,adityashriva,adityashriva,VDI,Smartcard Redirection,VDI - Windows Agent Smart Card,,,---,Microsoft Signing is required for VMWICPDR,https://buildweb.eng.vmware.com/ob/2388368/
2388377,2388377,serious,P1,closed,alanh,nirmitd,VDI,Blast Integration,Win Client,,14208735,---,[New Client] Cursor is outside view client window even in grabbed state,https://buildweb.eng.vmware.com/ob/2388377/
2388481,2388481,serious,P1,new,mmarcos,chironaka,VDI,Documentation,VDI Knowledge Base,KB-approval-requested,14164013,---,Autofit failure with four 4k stacked portrait.displays.,https://buildweb.eng.vmware.com/ob/2388481/
2388641,2388641,serious,P1,closed,renz,renz,VDI,Linux Agent,Smartcard Redirection,,,---,Fail to logon vi smartcard on Redhat7.4,https://buildweb.eng.vmware.com/ob/2388641/
2388648,2388648,serious,P2,closed,ksong,ksong,VDI,Linux Agent,User Experience,triaged,,---,[LinuxVDI]Audio Out doesn't work with VLC in reconnection case in RHEL 7.6,https://buildweb.eng.vmware.com/ob/2388648/
2388716,2388716,serious,P1,new,vertikasingh,wsong,VDI,Thirdparty,Microsoft,,14186363,---,Web camera is not detected on View agent when SFB fallback mode was used on Windows 10 N,https://buildweb.eng.vmware.com/ob/2388716/
2388717,2388717,serious,P1,closed,amold,scheng,VDI,Blast Networking,Other,,14191424,---,rundll32 only binds to 22443 while wsnm only binds to internal port while beat is enabled for CDR.,https://buildweb.eng.vmware.com/ob/2388717/
2388735,2388735,critical,P1,new,shou,shou,VDI,Derived Credentials,iOS Client,,14182527,No,[OS Update]Fail to import certificate from Purebred,https://buildweb.eng.vmware.com/ob/2388735/
2388747,2388747,critical,P1,closed,nge,jizhid,VDI,Virtual Devices,Serial Port Redirection,"CART-Sys-Stress, HorizonRDSH",14182484,Unknown,[DCPN-00056703] Serial Port service stopped and one 'vmwsprrdpsrv.exe.2856.dmp' file was generated when doing partial logoff/disconnection  testing with Blast,https://buildweb.eng.vmware.com/ob/2388747/
2388755,2388755,serious,P1,resolved,ksong,songyu,VDI,Linux Agent,Core-Agent,,14208917,---,[LinuxVDI]redhat 6.6 after stolen session user can not login,https://buildweb.eng.vmware.com/ob/2388755/
2388773,2388773,critical,P1,closed,dcheah,zhoujing,VDI,Blast Protocol,Display,PhysicalPCWin10RS4,14211977,---,[Physical Agent]Agent's DPI doesn't sync to client's,https://buildweb.eng.vmware.com/ob/2388773/
2388804,2388804,serious,P1,new,shahsunny,xinshul,VDI,Documentation,VDI Release Notes,,,---,Cannot share with email,https://buildweb.eng.vmware.com/ob/2388804/
2388805,2388805,critical,P1,closed,dparashar,yun,VDI,Instant Clone,Instant Clone Server,,,---,"[RHEL 8] Instant clone for RHEL 8 , in admin ui, cloned VM'status shows resync failed after VM logoff",https://buildweb.eng.vmware.com/ob/2388805/
2388806,2388806,serious,P1,resolved,ksong,songyu,VDI,Linux Agent,Core-Agent,linuxvdi-multiple-session,14208917,---,[LinuxVDI]centos6.7 autofit does not work if screen is lock,https://buildweb.eng.vmware.com/ob/2388806/
2388826,2388826,serious,P2,closed,hangl,songyu,VDI,Linux Agent,Core-Agent,linuxvdi-multiple-session,14208917,---,[LinuxVDI]centos 6.7 autofit sometimes does not work,https://buildweb.eng.vmware.com/ob/2388826/
2388842,2388842,critical,P1,closed,kelsallt,qsun,VDI,Blast Protocol,H264,,14196168,---,"RMKS crashes when launching desktop with ""Allow H.264 Decoding"" checked",https://buildweb.eng.vmware.com/ob/2388842/
2388861,2388861,serious,P1,new,lpamela,beiw,VDI,Documentation,VDI Linux Desktop User Guide,triaged,14208917,---,[LinuxVDI][Collaboration] Collab UI can't be open during the first launch after installation on redhat 7.6,https://buildweb.eng.vmware.com/ob/2388861/
2388867,2388867,serious,P1,closed,borgera,hyan,VDI,Blast Protocol,Display,CART-Sys-Stress,14211870,Unknown,[RDSH] Several vmblastw.dmp files were generated when logon-logoff testing,https://buildweb.eng.vmware.com/ob/2388867/
2388942,2388942,serious,P1,closed,beiw,beiw,VDI,Linux Agent,Collaboration,,14213480,---,[LinuxVDI][Collaboration] Wrong invitee is not displayed in the invitee boxes,https://buildweb.eng.vmware.com/ob/2388942/
2388976,2388976,critical,P1,closed,shou,lihuang,VDI,Smartcard Redirection,Mac Client,3rd-party-issues,14191684,---,[OS Update] SafeNet driver can not be installed on macOS 10.15 beta,https://buildweb.eng.vmware.com/ob/2388976/
2388985,2388985,serious,P1,closed,alanh,ltim,VDI,Blast Integration,Linux Client,,14208740,Unknown,Linux client got core dump on session disconnect,https://buildweb.eng.vmware.com/ob/2388985/
2388989,2388989,catastrophic,P0,closed,jbudreau,zhangh,VDI,Installer,viewAgent-Core (win),view-client-auto-lx,14211977,Yes,Agent services stop after a while on Windows 7 32bit OS,https://buildweb.eng.vmware.com/ob/2388989/
2388993,2388993,minor,P1,closed,mmarcos,songyu,VDI,Documentation,VDI Knowledge Base,"KB-published, triaged",14208917,No,[LinuxVDI]centos6.9 ctrl-alt-del on client panel does not work,https://buildweb.eng.vmware.com/ob/2388993/
2388999,2388999,serious,P2,closed,yun,yanchaozhang,VDI,Linux Agent,Core-Agent,,,---,"typo for 'Begining"" in ngvc-agent.sh",https://buildweb.eng.vmware.com/ob/2388999/
2389032,2389032,catastrophic,P0,closed,jbudreau,swan,VDI,Server Core,User Session Management,,14211977,Yes,Agent unreachable on Windows 32bit agent,https://buildweb.eng.vmware.com/ob/2389032/
